time,id,uptime,solar_v,solar_ma,bat_v,bat_ma,load_v,load_ma,bat_temp,solar_temp,lux,wp,solar_p,bat_p,bat_solar,solar_p_norm,solar_panel
2020-12-27 14:00:00,7402.0,76662.0,18.355613333333334,36.13333333333333,10.76612888888889,25.733333333333334,10.757044444444444,156.9333333333333,22.583333333333332,20.916666666666668,4887.04,38.607614444444444,663.2494951111112,277.0483834074074,0.41771367403905035,4.406973389442599,0.11414777765624814
2020-12-27 14:05:00,7411.0,76974.44444444444,18.359951111111112,35.06666666666667,10.794426666666665,24.266666666666666,10.78728888888889,50.66666666666667,22.54861111111111,20.86111111111111,4833.28,38.18290888888888,643.8222856296297,261.9447537777777,0.4068587863832755,4.277888941060662,0.11203674799919489
2020-12-27 14:10:00,7420.0,77262.0,18.45026666666667,31.555555555555557,10.79316,20.48888888888889,10.785693333333334,52.444444444444436,22.51388888888889,20.76388888888889,4584.959999999999,36.22118222222222,582.208414814815,221.13985600000004,0.3798293710171447,3.8684944505967773,0.10680199301234845
2020-12-27 14:15:00,7429.5,77566.0,19.498528,9.280000000000003,10.785048,2.4799999999999995,10.780231999999998,50.28000000000001,22.49375,20.78125,4190.976000000001,33.108709,180.94633984000006,26.746919039999995,0.14781685589026383,1.2023012613953492,0.0363137463739631
2020-12-27 14:20:00,7439.0,77870.55555555556,19.44427555555556,7.200000000000001,10.783231111111112,1.2,10.776066666666667,53.955555555555556,22.47222222222222,20.729166666666668,3845.1200000000003,30.376446666666666,139.99878400000006,12.939877333333333,0.09242849804562109,0.9302244784053161,0.0306232156977758
2020-12-27 14:25:00,7448.5,78174.6,19.50952,7.200000000000001,10.78412,1.1999999999999997,10.773048,50.480000000000004,22.475,20.7125,3953.6639999999998,31.233943000000004,140.468544,12.940943999999996,0.09212698894351747,0.9333458073089702,0.029882420138532303
2020-12-27 14:30:00,7458.0,78478.0,19.62027555555556,7.200000000000001,10.78412,1.2,10.772968888888888,49.644444444444446,22.416666666666668,20.756944444444443,4203.5199999999995,33.207808888888884,141.26598400000003,12.940944,0.09160693631667194,0.938644411960133,0.02826577372511311
2020-12-27 14:35:00,7467.0,78767.0,19.61405333333333,7.200000000000001,10.783231111111112,1.2,10.773066666666667,50.977777777777774,22.395833333333332,20.881944444444443,4224.0,33.36959888888889,141.221184,12.939877333333333,0.0916284438836976,0.9383467375415282,0.02811980871169448
2020-12-27 14:40:00,7476.5,79071.0,19.771148,7.480000000000001,10.777720000000002,1.1999999999999997,10.772324,51.11999999999999,22.35625,21.025,4688.64,37.04025299999999,147.88818704000002,12.933264,0.08745298903760229,0.9826457610631232,0.026529131997643843
2020-12-27 14:45:00,7486.0,79375.0,19.612275555555556,7.200000000000001,10.776120000000002,1.2,10.771502222222221,52.800000000000004,22.34722222222222,21.055555555555557,4259.84,33.65273555555555,141.20838400000002,12.931344000000003,0.09157631886786553,0.9382616877076414,0.027880695943980956
